Y	M	Lead	P-Y	P-M	Streamflow_CV
1996 10 4 1997 01 298.801
1997 10 4 1998 01 253.916
1998 10 4 1999 01 253.293
1999 10 4 2000 01 156.294
2000 10 4 2001 01 361.117
2001 10 4 2002 01 268.942
2002 10 4 2003 01 216.635
2003 10 4 2004 01 165.387
2004 10 4 2005 01 318.574
2005 10 4 2006 01 149.322
2006 10 4 2007 01 119.682
2007 10 4 2008 01 214.543
2008 10 4 2009 01 117.146
2009 10 4 2010 01 172.58
2010 10 4 2011 01 132.21
2011 10 4 2012 01 109.189
2012 10 4 2013 01 71.6503
2013 10 4 2014 01 114.21
2014 10 4 2015 01 82.3447
2015 10 4 2016 01 161.568
2016 10 4 2017 01 182.775
1982 11 0 1982 11 160.7
1983 11 0 1983 11 95.2999
1984 11 0 1984 11 134.2
1985 11 0 1985 11 183.699
1986 11 0 1986 11 494.002
1987 11 0 1987 11 343.501
1988 11 0 1988 11 173.1
1989 11 0 1989 11 176.399
1990 11 0 1990 11 242.199
1991 11 0 1991 11 228.199
1992 11 0 1992 11 385.399
1993 11 0 1993 11 142.5
1994 11 0 1994 11 255.801
1995 11 0 1995 11 145.099
1996 11 0 1996 11 551.201
1997 11 0 1997 11 260.499
1998 11 0 1998 11 324.901
1999 11 0 1999 11 111.4
2000 11 0 2000 11 7149.02
2001 11 0 2001 11 1946
2002 11 0 2002 11 231
2003 11 0 2003 11 191.299
2004 11 0 2004 11 2745.01
2005 11 0 2005 11 128.8
2006 11 0 2006 11 82.9003
2007 11 0 2007 11 240.899
2008 11 0 2008 11 96.2
2009 11 0 2009 11 268.701
2010 11 0 2010 11 88.2002
2011 11 0 2011 11 74.5
2012 11 0 2012 11 47.6998
2013 11 0 2013 11 119.799
2014 11 0 2014 11 76.4998
2015 11 0 2015 11 203.299
2016 11 0 2016 11 323.5
1982 11 1 1982 11 151.101
1983 11 1 1983 11 125.682
1984 11 1 1984 11 244.287
1985 11 1 1985 11 667.476
1986 11 1 1986 11 1181.28
1987 11 1 1987 11 620.705
1988 11 1 1988 11 150.089
1989 11 1 1989 11 248.664
1990 11 1 1990 11 298.858
1991 11 1 1991 11 241.037
1992 11 1 1992 11 248.308
1993 11 1 1993 11 269.13
1994 11 1 1994 11 298.517
1995 11 1 1995 11 247.085
1996 11 1 1996 11 697.294
1997 11 1 1997 11 881.017
1998 11 1 1998 11 203.1
1999 11 1 1999 11 103.84
2000 11 1 2000 11 679.001
2001 11 1 2001 11 187.861
2002 11 1 2002 11 269.547
2003 11 1 2003 11 422.478
2004 11 1 2004 11 287.013
2005 11 1 2005 11 155.648
2006 11 1 2006 11 219.992
2007 11 1 2007 11 217.926
2008 11 1 2008 11 172.104
2009 11 1 2009 11 309.971
2010 11 1 2010 11 101.913
2011 11 1 2011 11 92.077
2012 11 1 2012 11 64.5478
2013 11 1 2013 11 117.721
2014 11 1 2014 11 52.8351
2015 11 1 2015 11 285.192
2016 11 1 2016 11 133.079
1982 11 2 1982 12 314.002
1983 11 2 1983 12 139.154
1984 11 2 1984 12 169.02
1985 11 2 1985 12 184.963
1986 11 2 1986 12 358.037
1987 11 2 1987 12 272.519
1988 11 2 1988 12 166.315
1989 11 2 1989 12 196.509
1990 11 2 1990 12 224.176
1991 11 2 1991 12 181.932
1992 11 2 1992 12 253.618
1993 11 2 1993 12 209.061
1994 11 2 1994 12 257.666
1995 11 2 1995 12 182.432
1996 11 2 1996 12 316.925
1997 11 2 1997 12 317.307
1998 11 2 1998 12 238.464
1999 11 2 1999 12 153.654
2000 11 2 2000 12 1453.98
2001 11 2 2001 12 713.528
2002 11 2 2002 12 268.649
2003 11 2 2003 12 272.378
2004 11 2 2004 12 783.777
2005 11 2 2005 12 187.116
2006 11 2 2006 12 178.425
2007 11 2 2007 12 222.38
2008 11 2 2008 12 171.768
2009 11 2 2009 12 324.758
2010 11 2 2010 12 124.805
2011 11 2 2011 12 97.2485
2012 11 2 2012 12 90.417
2013 11 2 2013 12 169.332
2014 11 2 2014 12 116.222
2015 11 2 2015 12 148.54
2016 11 2 2016 12 131.991
1982 11 3 1983 01 186.713
1983 11 3 1984 01 113.801
1984 11 3 1985 01 669.712
1985 11 3 1986 01 161.127
1986 11 3 1987 01 495.432
1987 11 3 1988 01 254.1
1988 11 3 1989 01 198.923
1989 11 3 1990 01 188.263
1990 11 3 1991 01 197.004
1991 11 3 1992 01 1512.39
1992 11 3 1993 01 304.23
1993 11 3 1994 01 161.631
1994 11 3 1995 01 220.167
1995 11 3 1996 01 154.764
1996 11 3 1997 01 283.246
1997 11 3 1998 01 265.78
1998 11 3 1999 01 264.127
1999 11 3 2000 01 166.415
2000 11 3 2001 01 369.77
2001 11 3 2002 01 245.934
2002 11 3 2003 01 204.548
2003 11 3 2004 01 169.004
2004 11 3 2005 01 343.278
2005 11 3 2006 01 156.217
2006 11 3 2007 01 120.077
2007 11 3 2008 01 226.744
2008 11 3 2009 01 114.718
2009 11 3 2010 01 169.224
2010 11 3 2011 01 127.584
2011 11 3 2012 01 123.987
2012 11 3 2013 01 67.9159
2013 11 3 2014 01 120.954
2014 11 3 2015 01 81.074
2015 11 3 2016 01 162.804
2016 11 3 2017 01 204.824
1982 11 4 1983 02 215.126
1983 11 4 1984 02 130.225
1984 11 4 1985 02 2892.06
1985 11 4 1986 02 150.107
1986 11 4 1987 02 585.213
1987 11 4 1988 02 323.324
1988 11 4 1989 02 206.06
1989 11 4 1990 02 197.333
1990 11 4 1991 02 275.286
1991 11 4 1992 02 625.755
1992 11 4 1993 02 348.571
1993 11 4 1994 02 218.314
1994 11 4 1995 02 316.184
1995 11 4 1996 02 170.888
1996 11 4 1997 02 157.458
1997 11 4 1998 02 309.648
1998 11 4 1999 02 368.405
1999 11 4 2000 02 189.221
2000 11 4 2001 02 621.506
2001 11 4 2002 02 320.526
2002 11 4 2003 02 234.403
2003 11 4 2004 02 226.939
2004 11 4 2005 02 425.718
2005 11 4 2006 02 174.195
2006 11 4 2007 02 226.62
2007 11 4 2008 02 216.54
2008 11 4 2009 02 156.329
2009 11 4 2010 02 625.548
2010 11 4 2011 02 133.908
2011 11 4 2012 02 89.9906
2012 11 4 2013 02 79.0146
2013 11 4 2014 02 119.614
2014 11 4 2015 02 119.388
2015 11 4 2016 02 174.543
2016 11 4 2017 02 186.253
1982 12 0 1982 12 167.3
1983 12 0 1983 12 77.7998
1984 12 0 1984 12 1634.01
1985 12 0 1985 12 138.899
1986 12 0 1986 12 830.502
1987 12 0 1987 12 306.099
1988 12 0 1988 12 188.301
1989 12 0 1989 12 191.401
1990 12 0 1990 12 197.2
1991 12 0 1991 12 3178.99
1992 12 0 1992 12 370.699
1993 12 0 1993 12 158.2
1994 12 0 1994 12 303.499
1995 12 0 1995 12 136.201
1996 12 0 1996 12 359.7
1997 12 0 1997 12 280.101
1998 12 0 1998 12 270.499
1999 12 0 1999 12 141.9
2000 12 0 2000 12 549.198
2001 12 0 2001 12 313.6
2002 12 0 2002 12 230.099
2003 12 0 2003 12 157.8
2004 12 0 2004 12 429.701
2005 12 0 2005 12 132.4
2006 12 0 2006 12 99.5001
2007 12 0 2007 12 227.3
2008 12 0 2008 12 103.5
2009 12 0 2009 12 184.5
2010 12 0 2010 12 107.6
2011 12 0 2011 12 128.3
2012 12 0 2012 12 54.9003
2013 12 0 2013 12 121.1
2014 12 0 2014 12 63.0999
2015 12 0 2015 12 214.8
2016 12 0 2016 12 254.2
1982 12 1 1982 12 284.441
1983 12 1 1983 12 114.256
1984 12 1 1984 12 218.531
1985 12 1 1985 12 217.305
1986 12 1 1986 12 354.474
1987 12 1 1987 12 238.619
1988 12 1 1988 12 197.009
1989 12 1 1989 12 169
1990 12 1 1990 12 251.193
1991 12 1 1991 12 263.135
1992 12 1 1992 12 448.326
1993 12 1 1993 12 307.172
1994 12 1 1994 12 314.637
1995 12 1 1995 12 185.047
1996 12 1 1996 12 352.035
1997 12 1 1997 12 260.045
1998 12 1 1998 12 209.969
1999 12 1 1999 12 123.454
2000 12 1 2000 12 830.51
2001 12 1 2001 12 391.467
2002 12 1 2002 12 372.12
2003 12 1 2003 12 189.707
2004 12 1 2004 12 869.711
2005 12 1 2005 12 166.114
2006 12 1 2006 12 175.27
2007 12 1 2007 12 181.213
2008 12 1 2008 12 128.252
2009 12 1 2009 12 425.014
2010 12 1 2010 12 95.1158
2011 12 1 2011 12 173.511
2012 12 1 2012 12 81.3578
2013 12 1 2013 12 163.454
2014 12 1 2014 12 144.5
2015 12 1 2015 12 119.778
2016 12 1 2016 12 123.195
1982 12 2 1983 01 182.724
1983 12 2 1984 01 101.574
1984 12 2 1985 01 641.762
1985 12 2 1986 01 183.078
1986 12 2 1987 01 488.358
1987 12 2 1988 01 255.573
1988 12 2 1989 01 199.554
1989 12 2 1990 01 184.333
1990 12 2 1991 01 187.222
1991 12 2 1992 01 1510.72
1992 12 2 1993 01 314.649
1993 12 2 1994 01 165.714
1994 12 2 1995 01 255.062
1995 12 2 1996 01 151.128
1996 12 2 1997 01 314.332
1997 12 2 1998 01 265.593
1998 12 2 1999 01 247.849
1999 12 2 2000 01 159.734
2000 12 2 2001 01 377.315
2001 12 2 2002 01 274.658
2002 12 2 2003 01 213.987
2003 12 2 2004 01 151.415
2004 12 2 2005 01 333.565
2005 12 2 2006 01 138.988
2006 12 2 2007 01 117.731
2007 12 2 2008 01 217.067
2008 12 2 2009 01 114.185
2009 12 2 2010 01 174.183
2010 12 2 2011 01 130.907
2011 12 2 2012 01 134.87
2012 12 2 2013 01 73.1683
2013 12 2 2014 01 136.138
2014 12 2 2015 01 87.3246
2015 12 2 2016 01 176.437
2016 12 2 2017 01 191.247
1982 12 3 1983 02 285.323
1983 12 3 1984 02 155.65
1984 12 3 1985 02 2234.34
1985 12 3 1986 02 194.883
1986 12 3 1987 02 649.338
1987 12 3 1988 02 353.047
1988 12 3 1989 02 244.871
1989 12 3 1990 02 216.316
1990 12 3 1991 02 277.981
1991 12 3 1992 02 622.105
1992 12 3 1993 02 324.964
1993 12 3 1994 02 236.97
1994 12 3 1995 02 365.421
1995 12 3 1996 02 166.177
1996 12 3 1997 02 144.609
1997 12 3 1998 02 369.141
1998 12 3 1999 02 260.74
1999 12 3 2000 02 179.732
2000 12 3 2001 02 552.313
2001 12 3 2002 02 329.181
2002 12 3 2003 02 282.846
2003 12 3 2004 02 266.86
2004 12 3 2005 02 357.03
2005 12 3 2006 02 184.566
2006 12 3 2007 02 209.729
2007 12 3 2008 02 244.261
2008 12 3 2009 02 133.569
2009 12 3 2010 02 497.455
2010 12 3 2011 02 157.221
2011 12 3 2012 02 94.437
2012 12 3 2013 02 98.519
2013 12 3 2014 02 135.171
2014 12 3 2015 02 129.394
2015 12 3 2016 02 186.539
2016 12 3 2017 02 138.36
1982 12 4 1983 03 444.778
1983 12 4 1984 03 157.43
1984 12 4 1985 03 322.476
1985 12 4 1986 03 396.944
1986 12 4 1987 03 554.253
1987 12 4 1988 03 234.315
1988 12 4 1989 03 204.149
1989 12 4 1990 03 282.161
1990 12 4 1991 03 251.192
1991 12 4 1992 03 2937.22
1992 12 4 1993 03 481.325
1993 12 4 1994 03 217.705
1994 12 4 1995 03 291.172
1995 12 4 1996 03 150.45
1996 12 4 1997 03 719.92
1997 12 4 1998 03 316.559
1998 12 4 1999 03 184.659
1999 12 4 2000 03 129.742
2000 12 4 2001 03 539.66
2001 12 4 2002 03 342.733
2002 12 4 2003 03 284.082
2003 12 4 2004 03 258.879
2004 12 4 2005 03 486.488
2005 12 4 2006 03 149.922
2006 12 4 2007 03 176.095
2007 12 4 2008 03 194.396
2008 12 4 2009 03 152.481
2009 12 4 2010 03 1007.96
2010 12 4 2011 03 118.223
2011 12 4 2012 03 158.833
2012 12 4 2013 03 90.6599
2013 12 4 2014 03 156.855
2014 12 4 2015 03 105.091
2015 12 4 2016 03 138.253
2016 12 4 2017 03 193.855
