Y	M	Lead	P-Y	P-M	Streamflow_CV
1989 10 2 1989 11 11.4436
1990 10 2 1990 11 50.5961
1991 10 2 1991 11 34.7118
1992 10 2 1992 11 81.0107
1993 10 2 1993 11 1.01151
1994 10 2 1994 11 47.5674
1995 10 2 1995 11 1.81641
1996 10 2 1996 11 25.0441
1997 10 2 1997 11 33.9869
1998 10 2 1998 11 13.0182
1999 10 2 1999 11 2.84245
2000 10 2 2000 11 3.40405
2001 10 2 2001 11 9.89738e-05
2002 10 2 2002 11 195.165
2003 10 2 2003 11 155.778
2004 10 2 2004 11 35.2452
2005 10 2 2005 11 15.3139
2006 10 2 2006 11 12.5087
2007 10 2 2007 11 20.6388
2008 10 2 2008 11 0.690294
2009 10 2 2009 11 9.42581
2010 10 2 2010 11 2.66313
2011 10 2 2011 11 36.0034
2012 10 2 2012 11 22.8971
2013 10 2 2013 11 142.825
2014 10 2 2014 11 30.7999
2015 10 2 2015 11 298.605
2016 10 2 2016 11 73.9775
1982 10 3 1982 12 2.18143
1983 10 3 1983 12 11.7248
1984 10 3 1984 12 14.359
1985 10 3 1985 12 267.266
1986 10 3 1986 12 62.1967
1987 10 3 1987 12 41.3828
1988 10 3 1988 12 7.91143
1989 10 3 1989 12 2.26037
1990 10 3 1990 12 3.57379
1991 10 3 1991 12 4.77201
1992 10 3 1992 12 22.6996
1993 10 3 1993 12 0.000287681
1994 10 3 1994 12 10.4531
1995 10 3 1995 12 23.139
1996 10 3 1996 12 40.3386
1997 10 3 1997 12 16.8617
1998 10 3 1998 12 3.76969
1999 10 3 1999 12 0.0173169
2000 10 3 2000 12 9.48735
2001 10 3 2001 12 114.576
2002 10 3 2002 12 151.284
2003 10 3 2003 12 10.3424
2004 10 3 2004 12 88.9705
2005 10 3 2005 12 1.91178
2006 10 3 2006 12 0.00414134
2007 10 3 2007 12 2.73291
2008 10 3 2008 12 0.00951376
2009 10 3 2009 12 1.28084
2010 10 3 2010 12 6.71794e-05
2011 10 3 2011 12 0.0864323
2012 10 3 2012 12 2.43428
2013 10 3 2013 12 8.89606
2014 10 3 2014 12 8.91917e-05
2015 10 3 2015 12 47.1027
2016 10 3 2016 12 14.038
1982 10 4 1983 01 1.02065
1983 10 4 1984 01 0.15461
1984 10 4 1985 01 0.326048
1985 10 4 1986 01 25.6461
1986 10 4 1987 01 140.05
1987 10 4 1988 01 140.187
1988 10 4 1989 01 0.167338
1989 10 4 1990 01 0.0178102
1990 10 4 1991 01 4.95673
1991 10 4 1992 01 251.164
1992 10 4 1993 01 4.67524
1993 10 4 1994 01 5.48528e-05
1994 10 4 1995 01 35.1978
1995 10 4 1996 01 1.87485
1996 10 4 1997 01 99.5543
1997 10 4 1998 01 43.9073
1998 10 4 1999 01 839.386
1999 10 4 2000 01 9.09427
2000 10 4 2001 01 80.0706
2001 10 4 2002 01 62.2077
2002 10 4 2003 01 89.5381
2003 10 4 2004 01 45.7528
2004 10 4 2005 01 404.748
2005 10 4 2006 01 0.287753
2006 10 4 2007 01 2.8102
2007 10 4 2008 01 113.857
2008 10 4 2009 01 0.140485
2009 10 4 2010 01 0.235862
2010 10 4 2011 01 6.10152e-05
2011 10 4 2012 01 0.000119253
2012 10 4 2013 01 0.0881372
2013 10 4 2014 01 0.557341
2014 10 4 2015 01 0.000155765
2015 10 4 2016 01 74.9656
2016 10 4 2017 01 58.903
1982 11 0 1982 11 1.9
1983 11 0 1983 11 58.2002
1984 11 0 1984 11 168.9
1985 11 0 1985 11 1402.01
1986 11 0 1986 11 286.5
1987 11 0 1987 11 150.499
1988 11 0 1988 11 92.9999
1989 11 0 1989 11 19.5999
1990 11 0 1990 11 24
1991 11 0 1991 11 57.4002
1992 11 0 1992 11 69.6003
1993 11 0 1993 11 3.71976e-11
1994 11 0 1994 11 30.8001
1995 11 0 1995 11 321.301
1996 11 0 1996 11 599.4
1997 11 0 1997 11 30.7001
1998 11 0 1998 11 597.701
1999 11 0 1999 11 5.69998
2000 11 0 2000 11 577.201
2001 11 0 2001 11 1442.01
2002 11 0 2002 11 1586
2003 11 0 2003 11 181.8
2004 11 0 2004 11 445.301
2005 11 0 2005 11 6.46999
2006 11 0 2006 11 0.0899996
2007 11 0 2007 11 137.1
2008 11 0 2008 11 0.056
2009 11 0 2009 11 8.28004
2010 11 0 2010 11 3.71976e-11
2011 11 0 2011 11 0.672
2012 11 0 2012 11 7.14002
2013 11 0 2013 11 74.5999
2014 11 0 2014 11 3.71976e-11
2015 11 0 2015 11 79.6004
2016 11 0 2016 11 133.6
1982 11 1 1982 11 179.634
1983 11 1 1983 11 6.37651
1984 11 1 1984 11 38.6155
1985 11 1 1985 11 43.3067
1986 11 1 1986 11 194.157
1987 11 1 1987 11 36.763
1988 11 1 1988 11 4.35131
1989 11 1 1989 11 15.2581
1990 11 1 1990 11 55.1397
1991 11 1 1991 11 60.5061
1992 11 1 1992 11 40.8986
1993 11 1 1993 11 0.708361
1994 11 1 1994 11 48.2828
1995 11 1 1995 11 3.12095
1996 11 1 1996 11 31.629
1997 11 1 1997 11 14.3834
1998 11 1 1998 11 21.1162
1999 11 1 1999 11 3.1903
2000 11 1 2000 11 2.79979
2001 11 1 2001 11 0.000156416
2002 11 1 2002 11 182.557
2003 11 1 2003 11 109.531
2004 11 1 2004 11 38.5317
2005 11 1 2005 11 16.6625
2006 11 1 2006 11 34.6361
2007 11 1 2007 11 32.4098
2008 11 1 2008 11 0.836993
2009 11 1 2009 11 9.74899
2010 11 1 2010 11 4.06191
2011 11 1 2011 11 38.2503
2012 11 1 2012 11 31.2913
2013 11 1 2013 11 264.734
2014 11 1 2014 11 41.94
2015 11 1 2015 11 358.46
2016 11 1 2016 11 29.3565
1982 11 2 1982 12 3.20624
1983 11 2 1983 12 2.89814
1984 11 2 1984 12 22.7129
1985 11 2 1985 12 367.392
1986 11 2 1986 12 100.948
1987 11 2 1987 12 9.32063
1988 11 2 1988 12 2.04582
1989 11 2 1989 12 6.20972
1990 11 2 1990 12 23.4357
1991 11 2 1991 12 27.4876
1992 11 2 1992 12 3.25829
1993 11 2 1993 12 0.000296695
1994 11 2 1994 12 33.4127
1995 11 2 1995 12 6.53809
1996 11 2 1996 12 26.8848
1997 11 2 1997 12 6.64861
1998 11 2 1998 12 4.33816
1999 11 2 1999 12 0.0858415
2000 11 2 2000 12 58.9193
2001 11 2 2001 12 118.677
2002 11 2 2002 12 284.63
2003 11 2 2003 12 11.9875
2004 11 2 2004 12 103.131
2005 11 2 2005 12 0.337335
2006 11 2 2006 12 0.0356464
2007 11 2 2007 12 4.16057
2008 11 2 2008 12 0.00199294
2009 11 2 2009 12 20.4512
2010 11 2 2010 12 1.72927e-05
2011 11 2 2011 12 0.085997
2012 11 2 2012 12 2.13379
2013 11 2 2013 12 13.7517
2014 11 2 2014 12 8.50934e-05
2015 11 2 2015 12 7.66195
2016 11 2 2016 12 3.18562
1982 11 3 1983 01 1.4234
1983 11 3 1984 01 0.340742
1984 11 3 1985 01 1.24131
1985 11 3 1986 01 88.0438
1986 11 3 1987 01 27.2198
1987 11 3 1988 01 59.2885
1988 11 3 1989 01 0.0909511
1989 11 3 1990 01 0.00704686
1990 11 3 1991 01 6.57082
1991 11 3 1992 01 217.603
1992 11 3 1993 01 32.2016
1993 11 3 1994 01 0.000609038
1994 11 3 1995 01 37.4237
1995 11 3 1996 01 3.85233
1996 11 3 1997 01 58.2228
1997 11 3 1998 01 4.23892
1998 11 3 1999 01 379.241
1999 11 3 2000 01 5.06268
2000 11 3 2001 01 92.7443
2001 11 3 2002 01 405.888
2002 11 3 2003 01 127.459
2003 11 3 2004 01 82.0005
2004 11 3 2005 01 188.471
2005 11 3 2006 01 0.0443288
2006 11 3 2007 01 1.26764
2007 11 3 2008 01 90.6284
2008 11 3 2009 01 0.561945
2009 11 3 2010 01 0.569262
2010 11 3 2011 01 4.37686e-05
2011 11 3 2012 01 9.98339e-05
2012 11 3 2013 01 0.0509461
2013 11 3 2014 01 1.02053
2014 11 3 2015 01 0.000279245
2015 11 3 2016 01 12.1554
2016 11 3 2017 01 50.4113
1982 11 4 1983 02 0.585778
1983 11 4 1984 02 22.0824
1984 11 4 1985 02 270.381
1985 11 4 1986 02 4.13331
1986 11 4 1987 02 50.7213
1987 11 4 1988 02 22.8689
1988 11 4 1989 02 0.143648
1989 11 4 1990 02 0.000702667
1990 11 4 1991 02 4.49158
1991 11 4 1992 02 208.177
1992 11 4 1993 02 30.7071
1993 11 4 1994 02 0.00101708
1994 11 4 1995 02 19.2157
1995 11 4 1996 02 0.00101346
1996 11 4 1997 02 21.9982
1997 11 4 1998 02 18.7404
1998 11 4 1999 02 48.8093
1999 11 4 2000 02 1.18559
2000 11 4 2001 02 75.9239
2001 11 4 2002 02 23.143
2002 11 4 2003 02 115.724
2003 11 4 2004 02 24.0243
2004 11 4 2005 02 100.961
2005 11 4 2006 02 0.242309
2006 11 4 2007 02 38.8593
2007 11 4 2008 02 26.7846
2008 11 4 2009 02 0.576376
2009 11 4 2010 02 182.52
2010 11 4 2011 02 0.438404
2011 11 4 2012 02 0.000155986
2012 11 4 2013 02 0.00015456
2013 11 4 2014 02 0.100069
2014 11 4 2015 02 0.00260341
2015 11 4 2016 02 14.5357
2016 11 4 2017 02 47.8089
1982 12 0 1982 12 0.897
1983 12 0 1983 12 0.492
1984 12 0 1984 12 1.48
1985 12 0 1985 12 114.8
1986 12 0 1986 12 336.1
1987 12 0 1987 12 122.5
1988 12 0 1988 12 0.0409999
1989 12 0 1989 12 0.002
1990 12 0 1990 12 9.20999
1991 12 0 1991 12 382.799
1992 12 0 1992 12 48.9
1993 12 0 1993 12 3.71976e-11
1994 12 0 1994 12 26.8001
1995 12 0 1995 12 2.07
1996 12 0 1996 12 99.2001
1997 12 0 1997 12 9.38
1998 12 0 1998 12 304.801
1999 12 0 1999 12 1.92
2000 12 0 2000 12 234.599
2001 12 0 2001 12 536.598
2002 12 0 2002 12 142.599
2003 12 0 2003 12 63.4003
2004 12 0 2004 12 950.397
2005 12 0 2005 12 0.127
2006 12 0 2006 12 3.53001
2007 12 0 2007 12 111.501
2008 12 0 2008 12 0.142001
2009 12 0 2009 12 0.61
2010 12 0 2010 12 3.71976e-11
2011 12 0 2011 12 3.71976e-11
2012 12 0 2012 12 0.0219999
2013 12 0 2013 12 0.412
2014 12 0 2014 12 3.71976e-11
2015 12 0 2015 12 18.3001
2016 12 0 2016 12 137.2
1982 12 1 1982 12 0.424065
1983 12 1 1983 12 5.66835
1984 12 1 1984 12 9.99618
1985 12 1 1985 12 109.757
1986 12 1 1986 12 67.341
1987 12 1 1987 12 18.8665
1988 12 1 1988 12 5.65653
1989 12 1 1989 12 3.44989
1990 12 1 1990 12 11.5628
1991 12 1 1991 12 12.197
1992 12 1 1992 12 18.1741
1993 12 1 1993 12 0.000325815
1994 12 1 1994 12 14.2579
1995 12 1 1995 12 15.8119
1996 12 1 1996 12 82.7626
1997 12 1 1997 12 2.51614
1998 12 1 1998 12 6.10535
1999 12 1 1999 12 0.086651
2000 12 1 2000 12 30.8668
2001 12 1 2001 12 338.774
2002 12 1 2002 12 151.629
2003 12 1 2003 12 28.8953
2004 12 1 2004 12 64.435
2005 12 1 2005 12 0.559582
2006 12 1 2006 12 0.0234046
2007 12 1 2007 12 1.65905
2008 12 1 2008 12 0.00243345
2009 12 1 2009 12 4.31605
2010 12 1 2010 12 1.77529e-05
2011 12 1 2011 12 0.123268
2012 12 1 2012 12 2.00002
2013 12 1 2013 12 29.4635
2014 12 1 2014 12 0.000373803
2015 12 1 2015 12 13.3567
2016 12 1 2016 12 5.3237
1982 12 2 1983 01 1.04287
1983 12 2 1984 01 0.376585
1984 12 2 1985 01 1.20017
1985 12 2 1986 01 82.8471
1986 12 2 1987 01 90.2863
1987 12 2 1988 01 67.7692
1988 12 2 1989 01 0.175113
1989 12 2 1990 01 0.00544643
1990 12 2 1991 01 4.99599
1991 12 2 1992 01 118.895
1992 12 2 1993 01 15.406
1993 12 2 1994 01 0.000165705
1994 12 2 1995 01 13.9635
1995 12 2 1996 01 6.35105
1996 12 2 1997 01 57.6531
1997 12 2 1998 01 4.62792
1998 12 2 1999 01 444.631
1999 12 2 2000 01 4.33918
2000 12 2 2001 01 173.592
2001 12 2 2002 01 221.589
2002 12 2 2003 01 80.3791
2003 12 2 2004 01 53.0828
2004 12 2 2005 01 528.199
2005 12 2 2006 01 0.182821
2006 12 2 2007 01 2.31283
2007 12 2 2008 01 69.1563
2008 12 2 2009 01 0.247668
2009 12 2 2010 01 0.362498
2010 12 2 2011 01 7.38907e-05
2011 12 2 2012 01 0.000168328
2012 12 2 2013 01 0.0628734
2013 12 2 2014 01 0.774581
2014 12 2 2015 01 0.000258997
2015 12 2 2016 01 11.7948
2016 12 2 2017 01 137.865
1982 12 3 1983 02 0.209804
1983 12 3 1984 02 30.1633
1984 12 3 1985 02 139.45
1985 12 3 1986 02 5.33589
1986 12 3 1987 02 155.138
1987 12 3 1988 02 65.9103
1988 12 3 1989 02 0.0632122
1989 12 3 1990 02 0.000799875
1990 12 3 1991 02 6.89645
1991 12 3 1992 02 87.2648
1992 12 3 1993 02 231.741
1993 12 3 1994 02 0.00252438
1994 12 3 1995 02 32.1149
1995 12 3 1996 02 0.000536332
1996 12 3 1997 02 41.4863
1997 12 3 1998 02 10.8713
1998 12 3 1999 02 28.4834
1999 12 3 2000 02 0.276985
2000 12 3 2001 02 38.902
2001 12 3 2002 02 83.92
2002 12 3 2003 02 77.8741
2003 12 3 2004 02 27.0795
2004 12 3 2005 02 84.0057
2005 12 3 2006 02 0.629056
2006 12 3 2007 02 75.595
2007 12 3 2008 02 60.5292
2008 12 3 2009 02 0.149188
2009 12 3 2010 02 171.657
2010 12 3 2011 02 0.0739917
2011 12 3 2012 02 0.00012558
2012 12 3 2013 02 0.000184942
2013 12 3 2014 02 0.170307
2014 12 3 2015 02 0.00249275
2015 12 3 2016 02 9.53109
2016 12 3 2017 02 21.1983
1982 12 4 1983 03 3.87994
1983 12 4 1984 03 0.447702
1984 12 4 1985 03 14.112
1985 12 4 1986 03 17.4397
1986 12 4 1987 03 136.873
1987 12 4 1988 03 6.74934
1988 12 4 1989 03 0.584297
1989 12 4 1990 03 0.791689
1990 12 4 1991 03 146.724
1991 12 4 1992 03 584.987
1992 12 4 1993 03 22.5603
1993 12 4 1994 03 0.236297
1994 12 4 1995 03 2.57787
1995 12 4 1996 03 1.09956
1996 12 4 1997 03 143.487
1997 12 4 1998 03 2.55384
1998 12 4 1999 03 7.62608
1999 12 4 2000 03 2.49453
2000 12 4 2001 03 18.4335
2001 12 4 2002 03 5.24992
2002 12 4 2003 03 9.40381
2003 12 4 2004 03 0.856755
2004 12 4 2005 03 12.8317
2005 12 4 2006 03 4.57904
2006 12 4 2007 03 3.74438
2007 12 4 2008 03 15.7428
2008 12 4 2009 03 1.35093
2009 12 4 2010 03 142.187
2010 12 4 2011 03 1.47549
2011 12 4 2012 03 0.041408
2012 12 4 2013 03 15.1257
2013 12 4 2014 03 3.72983
2014 12 4 2015 03 1.52944
2015 12 4 2016 03 7.82802
2016 12 4 2017 03 10.8732
