Y M L ENSO 0.0001 0.0001
2011 11 3 1 7.41491 2.92338
2012 11 3 0 35.25 28.2019
2013 11 3 0 0.0327165 0.123265
2014 11 3 1 0.446326 5.18128
2015 11 3 1 1.76642 56.6338
2016 11 3 0 8.2763 90.714
1982 12 4 1 57.9611 61.3967
1983 12 4 0 60.7422 97.4334
1984 12 4 1 73.4664 85.2717
1985 12 4 0 37.2429 51.2523
1986 12 4 1 123.028 149.128
1987 12 4 1 21.5979 76.5009
1988 12 4 1 35.0382 45.6209
1989 12 4 0 19.5503 21.1091
1990 12 4 1 42.1111 46.3766
1991 12 4 1 86.2554 99.8144
1992 12 4 0 57.9621 73.0636
1993 12 4 0 39.7916 118.872
1994 12 4 1 55.8365 34.5877
1995 12 4 1 31.0914 48.9062
1996 12 4 0 59.6864 63.1077
1997 12 4 1 38.5181 103.538
1998 12 4 1 13.6815 19.4744
1999 12 4 1 4.72619 2.71773
2000 12 4 1 73.6318 28.918
2001 12 4 0 45.6623 12.7517
2002 12 4 1 86.7355 42.873
2003 12 4 0 10.894 15.2697
2004 12 4 1 80.3685 189.037
2005 12 4 1 30.4128 23.9036
2006 12 4 1 11.1812 8.75189
2007 12 4 1 68.2144 39.5445
2008 12 4 1 25.3641 36.1483
2009 12 4 1 41.5207 20.1093
2010 12 4 1 12.5326 13.9373
2011 12 4 1 0.285777 0.529234
2012 12 4 0 7.49192 3.81836
2013 12 4 0 46.8808 12.6643
2014 12 4 1 49.575 21.7652
2015 12 4 1 129.549 80.3006
2016 12 4 0 58.9691 51.7763
1982 10 0 1 32.5 37.4
1983 10 0 0 75.9 0.338
1984 10 0 1 102.7 3.16
1985 10 0 0 212.5 13.8
1986 10 0 1 2566 327.7
1987 10 0 1 32.6 66.8
1988 10 0 1 35.1 258.7
1989 10 0 0 9.70 81.6
1990 10 0 0 123.4 955.7
1991 10 0 1 287.4 295.2
1992 10 0 0 49.4 148.3
1993 10 0 1 257.2 40.2
1994 10 0 1 347.8 38.7
1995 10 0 1 44.1 271.2
1996 10 0 0 37.9 195.1
1997 10 0 1 14.7 12.7
1998 10 0 1 1.01 0.0
1999 10 0 1 0.0 0.0
2000 10 0 1 90.1 0.0
2001 10 0 0 72.1 18.6
2002 10 0 1 62.7 15.3
2003 10 0 0 0.814 9.34
2004 10 0 1 25.8 26.5
2005 10 0 0 24.1 115.5
2006 10 0 1 0.471 2.94
2007 10 0 1 75.4 240.6
2008 10 0 0 18.9 53.9
2009 10 0 1 50.6 17.0
2010 10 0 1 77.1 286.7
2011 10 0 1 0.072 0.0
2012 10 0 0 29.3 0.074
2013 10 0 0 0.002 0.048
2014 10 0 1 3.51 22.3
2015 10 0 1 175.6 0.150
2016 10 0 1 121.9 268.1
1982 10 1 1 22.3342 197.993
1983 10 1 0 8.09838 5.02605
1984 10 1 1 13.6791 9.19153
1985 10 1 0 4.47321 28.9359
1986 10 1 1 1010.02 357.642
1987 10 1 1 27.6554 206.042
1988 10 1 1 21.6534 41.4724
1989 10 1 0 41.2365 34.8193
1990 10 1 0 138.681 220.461
1991 10 1 1 9.17901 137.324
1992 10 1 0 33.5261 144.846
1993 10 1 1 79.1589 65.8258
1994 10 1 1 172.334 62.0379
1995 10 1 1 36.9111 26.4432
1996 10 1 0 48.7542 50.1109
1997 10 1 1 51.4174 547.455
1998 10 1 1 2.16208 0.518444
1999 10 1 1 0.0613715 0.0411596
2000 10 1 1 0.39022 0.179876
2001 10 1 0 27.3337 12.6801
2002 10 1 1 47.0048 37.628
2003 10 1 0 17.2122 10.0418
2004 10 1 1 184.531 99.9127
2005 10 1 0 88.2731 28.0963
2006 10 1 1 59.1054 11.6223
2007 10 1 1 40.489 26.9418
2008 10 1 0 63.4901 15.8007
2009 10 1 1 63.6352 24.7498
2010 10 1 1 19.6435 12.2894
2011 10 1 1 0.0233283 0.0950237
2012 10 1 0 1.53964 3.37068
2013 10 1 0 0.954045 1.6069
2014 10 1 1 16.9546 34.0468
2015 10 1 1 169.454 19.9269
2016 10 1 1 116.307 31.11
1982 11 2 1 81.8142 51.541
1983 11 2 1 40.9579 36.7534
1984 11 2 1 71.3945 44.7667
1985 11 2 0 71.4164 34.8441
1986 11 2 1 283.271 440.704
1987 11 2 1 31.0988 17.0854
1988 11 2 1 27.5319 40.8113
1989 11 2 0 24.5498 22.769
1990 11 2 0 65.0522 68.042
1991 11 2 1 90.487 121.129
1992 11 2 0 51.5055 149.05
1993 11 2 1 120.267 16.6805
1994 11 2 1 109.121 54.733
1995 11 2 1 40.2551 19.603
1996 11 2 0 35.1887 46.7185
1997 11 2 1 30.5828 18.9305
1998 11 2 1 1.94853 2.08627
1999 11 2 1 0.00688078 0.00403082
2000 11 2 1 36.8055 68.7724
2001 11 2 0 63.7284 43.469
2002 11 2 1 67.4631 72.4524
2003 11 2 1 6.07017 8.10512
2004 11 2 1 35.9049 34.2525
2005 11 2 0 24.7442 41.7645
2006 11 2 1 8.13338 7.46844
2007 11 2 1 44.4547 20.1559
2008 11 2 0 29.2147 7.35946
2009 11 2 1 87.8219 13.1224
2010 11 2 1 45.7499 66.5832
2011 11 2 1 5.53321 2.65182
2012 11 2 0 57.9158 30.6473
2013 11 2 0 0.0832019 0.148781
2014 11 2 1 0.615788 61.4084
2015 11 2 1 1.0193 192.974
2016 11 2 0 3.82786 108.7
1982 12 3 1 37.9992 82.6713
1983 12 3 0 38.8808 63.6454
1984 12 3 1 47.0797 94.22
1985 12 3 0 22.3194 75.9166
1986 12 3 1 66.8872 68.599
1987 12 3 1 43.6424 69.6734
1988 12 3 1 26.1037 38.8519
1989 12 3 0 25.6413 11.6321
1990 12 3 1 41.2604 65.7217
1991 12 3 1 70.6568 73.3579
1992 12 3 0 45.5777 54.0496
1993 12 3 0 60.0331 35.2129
1994 12 3 1 24.2403 46.272
1995 12 3 1 59.1184 58.2636
1996 12 3 0 75.1545 62.7034
1997 12 3 1 32.2504 36.9099
1998 12 3 1 22.4758 18.0934
1999 12 3 1 13.9731 10.8588
2000 12 3 1 67.5468 85.5507
2001 12 3 0 61.3012 30.6354
2002 12 3 1 34.04 49.2262
2003 12 3 0 22.1937 13.1257
2004 12 3 1 319.24 129.609
2005 12 3 1 22.5297 59.7962
2006 12 3 1 6.73675 11.116
2007 12 3 1 50.2476 38.0283
2008 12 3 1 22.9501 31.773
2009 12 3 1 30.6852 16.4057
2010 12 3 1 43.5296 20.7941
2011 12 3 1 0.178873 0.207703
2012 12 3 0 4.75761 6.17546
2013 12 3 0 28.7099 11.6762
2014 12 3 1 40.6015 27.4094
2015 12 3 1 91.0834 88.8727
2016 12 3 0 53.5048 50.3912
1983 01 4 1 56.0773 54.8144
1984 01 4 1 34.1422 27.9464
1985 01 4 1 60.8249 51.4596
1986 01 4 1 32.6787 32.1068
1987 01 4 1 245.887 241.259
1988 01 4 1 146.321 129.862
1989 01 4 1 44.1712 30.4821
1990 01 4 0 20.4982 25.6389
1991 01 4 1 49.5494 58.996
1992 01 4 1 553.881 499.234
1993 01 4 0 76.8185 73.5484
1994 01 4 0 42.571 49.9845
1995 01 4 1 43.5183 26.952
1996 01 4 1 40.7609 31.2035
1997 01 4 0 67.4162 46.8628
1998 01 4 1 51.691 63.0273
1999 01 4 1 23.5258 11.6928
2000 01 4 1 13.8846 11.4452
2001 01 4 1 28.7973 28.796
2002 01 4 0 38.7728 28.7924
2003 01 4 1 36.8027 46.3798
2004 01 4 0 6.06141 5.12143
2005 01 4 1 87.6592 73.1478
2006 01 4 1 24.2471 29.2922
2007 01 4 1 10.6197 10.5686
2008 01 4 1 53.447 40.8841
2009 01 4 1 15.3234 15.8226
2010 01 4 1 16.982 22.2996
2011 01 4 1 45.1355 30.6372
2012 01 4 1 9.86449 15.6357
2013 01 4 0 7.39806 12.1953
2014 01 4 0 17.4013 16.1965
2015 01 4 1 15.7829 17.7785
2016 01 4 1 128.642 558.367
2017 01 4 0 33.3158 70.7035
1982 11 0 1 36.1 32.5
1983 11 0 1 67.3 75.9
1984 11 0 1 206.0 102.7
1985 11 0 0 32.3 212.5
1986 11 0 1 387.2 2566
1987 11 0 1 33.8 32.6
1988 11 0 1 36.0 35.1
1989 11 0 0 8.66 9.70
1990 11 0 0 64.3 123.4
1991 11 0 1 158.4 287.4
1992 11 0 0 89.6 49.4
1993 11 0 1 50.3 257.2
1994 11 0 1 56.6 347.8
1995 11 0 1 61.4 44.1
1996 11 0 0 80.8 37.9
1997 11 0 1 21.2 14.7
1998 11 0 1 11.3 1.01
1999 11 0 1 1.31 0.0
2000 11 0 1 174.9 90.1
2001 11 0 0 46.7 72.1
2002 11 0 1 48.4 62.7
2003 11 0 1 1.55 0.814
2004 11 0 1 720.4 25.8
2005 11 0 0 14.6 24.1
2006 11 0 1 0.461 0.471
2007 11 0 1 53.0 75.4
2008 11 0 0 10.7 18.9
2009 11 0 1 14.0 50.6
2010 11 0 1 22.9 77.1
2011 11 0 1 0.002 0.072
2012 11 0 0 1.08 29.3
2013 11 0 0 1.13 0.002
2014 11 0 1 24.5 3.51
2015 11 0 1 132.8 175.6
2016 11 0 0 166.7 121.9
1982 11 1 1 19.7413 40.3568
1983 11 1 1 34.0667 37.95
1984 11 1 1 69.3587 46.9832
1985 11 1 0 105.931 70.0381
1986 11 1 1 331.324 270.106
1987 11 1 1 25.9031 23.0421
1988 11 1 1 20.2936 28.1992
1989 11 1 0 19.8155 17.7654
1990 11 1 0 46.3039 60.9147
1991 11 1 1 180.142 113.573
1992 11 1 0 49.7332 22.5978
1993 11 1 1 134.651 49.3154
1994 11 1 1 74.1964 84.8885
1995 11 1 1 26.6604 23.4515
1996 11 1 0 93.2977 32.7885
1997 11 1 1 139.749 17.279
1998 11 1 1 2.00554 1.57204
1999 11 1 1 0.000993007 0.00311157
2000 11 1 1 103.051 61.9256
2001 11 1 0 19.2014 39.7811
2002 11 1 1 71.6814 60.9759
2003 11 1 1 4.03388 11.0072
2004 11 1 1 43.8816 21.364
2005 11 1 0 13.3521 34.4849
2006 11 1 1 4.33421 6.40221
2007 11 1 1 21.4899 49.5813
2008 11 1 0 11.2421 15.8268
2009 11 1 1 34.9779 46.1144
2010 11 1 1 38.4284 65.4501
2011 11 1 1 2.25872 4.18262
2012 11 1 0 32.6559 37.552
2013 11 1 0 1.36239 0.192054
2014 11 1 1 29.5208 10.9244
2015 11 1 1 52.2231 73.7261
2016 11 1 0 20.3035 50.1822
1982 12 2 1 48.1833 54.409
1983 12 2 0 53.0805 42.6782
1984 12 2 1 58.1099 66.9044
1985 12 2 0 28.1026 39.804
1986 12 2 1 76.87 103.98
1987 12 2 1 29.3475 42.3729
1988 12 2 1 28.1711 18.9025
1989 12 2 0 25.1616 26.2277
1990 12 2 1 40.0826 51.0615
1991 12 2 1 67.7908 61.575
1992 12 2 0 52.1955 68.6498
1993 12 2 0 38.4827 65.2893
1994 12 2 1 47.2741 60.9038
1995 12 2 1 50.4092 40.3076
1996 12 2 0 60.6186 45.1651
1997 12 2 1 33.7385 44.2239
1998 12 2 1 22.0586 14.8449
1999 12 2 1 10.4271 9.38907
2000 12 2 1 71.1559 61.4067
2001 12 2 0 40.6228 45.4187
2002 12 2 1 63.9364 69.214
2003 12 2 0 15.3741 16.1532
2004 12 2 1 119.728 181.905
2005 12 2 1 30.0326 26.8474
2006 12 2 1 9.07285 11.2968
2007 12 2 1 40.1891 36.8544
2008 12 2 1 26.217 22.4209
2009 12 2 1 21.2784 50.6861
2010 12 2 1 25.8019 15.3002
2011 12 2 1 0.124684 0.156103
2012 12 2 0 5.66023 6.63423
2013 12 2 0 27.5174 14.2735
2014 12 2 1 60.4772 36.5053
2015 12 2 1 190.284 67.333
2016 12 2 0 90.4678 35.4007
1983 01 3 1 52.8598 47.2711
1984 01 3 1 31.7188 23.9793
1985 01 3 1 54.3253 47.4153
1986 01 3 1 32.5503 34.0883
1987 01 3 1 232.601 181.934
1988 01 3 1 152.532 141.202
1989 01 3 1 44.7607 38.6308
1990 01 3 0 20.4226 18.3063
1991 01 3 1 47.5202 51.6054
1992 01 3 1 540.559 668.469
1993 01 3 0 65.5396 84.5584
1994 01 3 0 36.9305 41.0179
1995 01 3 1 39.9371 46.2143
1996 01 3 1 39.0212 41.4019
1997 01 3 0 63.5867 56.9068
1998 01 3 1 47.946 33.2828
1999 01 3 1 21.968 17.15
2000 01 3 1 14.1313 13.2355
2001 01 3 1 29.5761 29.7296
2002 01 3 0 38.3129 35.9185
2003 01 3 1 38.17 49.314
2004 01 3 0 5.60962 6.80245
2005 01 3 1 92.4703 87.5264
2006 01 3 1 25.3746 18.9381
2007 01 3 1 9.7177 10.8853
2008 01 3 1 60.7327 72.5803
2009 01 3 1 17.1635 20.4193
2010 01 3 1 16.7248 19.148
2011 01 3 1 41.3277 41.6541
2012 01 3 1 13.0166 12.6186
2013 01 3 0 8.61346 8.2832
2014 01 3 0 22.1161 21.8044
2015 01 3 1 20.304 20.4087
2016 01 3 1 174.984 198.649
2017 01 3 0 42.3737 56.4878
1983 02 4 1 97.7077 75.6964
1984 02 4 0 45.5038 37.0297
1985 02 4 1 413.562 401.972
1986 02 4 1 40.3129 45.1052
1987 02 4 1 518.465 422.216
1988 02 4 0 112.756 111.908
1989 02 4 1 42.0986 42.9038
1990 02 4 0 42.2926 50.7837
1991 02 4 0 188.404 140.16
1992 02 4 1 833.23 940.126
1993 02 4 1 115.568 103.937
1994 02 4 0 99.5859 88.7649
1995 02 4 1 62.4344 49.8078
1996 02 4 1 55.6204 58.1405
1997 02 4 0 50.5741 60.5819
1998 02 4 1 51.9604 37.4563
1999 02 4 1 20.2219 23.8221
2000 02 4 1 14.2207 12.7786
2001 02 4 1 25.6462 26.5902
2002 02 4 0 26.0449 27.5703
2003 02 4 1 21.929 12.2912
2004 02 4 0 6.9472 5.53799
2005 02 4 0 79.4822 71.7204
2006 02 4 1 23.8539 23.8507
2007 02 4 0 16.8654 15.3828
2008 02 4 1 82.1728 85.6361
2009 02 4 1 16.7232 12.6129
2010 02 4 1 166.138 104.337
2011 02 4 1 50.4056 61.6973
2012 02 4 1 10.2977 15.9107
2013 02 4 0 6.96868 10.0355
2014 02 4 0 9.34413 16.6542
2015 02 4 1 14.8721 8.69627
2016 02 4 1 470.932 389.918
2017 02 4 0 113.079 120.847
1982 12 0 1 52.5 36.1
1983 12 0 0 30.7 67.3
1984 12 0 1 66.1 206.0
1985 12 0 0 29.2 32.3
1986 12 0 1 410.8 387.2
1987 12 0 1 193.4 33.8
1988 12 0 1 38.2 36.0
1989 12 0 0 14.5 8.66
1990 12 0 1 51.7 64.3
1991 12 0 1 1593 158.4
1992 12 0 0 86.3 89.6
1993 12 0 0 37.5 50.3
1994 12 0 1 37.8 56.6
1995 12 0 1 35.5 61.4
1996 12 0 0 69.1 80.8
1997 12 0 1 44.7 21.2
1998 12 0 1 14.9 11.3
1999 12 0 1 7.60 1.31
2000 12 0 1 22.6 174.9
2001 12 0 0 30.5 46.7
2002 12 0 1 30.6 48.4
2003 12 0 0 2.30 1.55
2004 12 0 1 100.3 720.4
2005 12 0 1 17.9 14.6
2006 12 0 1 5.98 0.461
2007 12 0 1 58.2 53.0
2008 12 0 1 12.3 10.7
2009 12 0 1 13.8 14.0
2010 12 0 1 37.4 22.9
2011 12 0 1 8.84 0.002
2012 12 0 0 4.33 1.08
2013 12 0 0 14.2 1.13
2014 12 0 1 13.1 24.5
2015 12 0 1 464.3 132.8
2016 12 0 0 63.4 166.7
1982 12 1 1 52.663 61.2096
1983 12 1 0 25.4068 34.2748
1984 12 1 1 92.5477 72.1848
1985 12 1 0 34.5513 19.9404
1986 12 1 1 106.927 121.033
1987 12 1 1 31.7746 34.924
1988 12 1 1 33.3906 25.745
1989 12 1 0 19.5333 25.6326
1990 12 1 1 43.1909 36.1517
1991 12 1 1 67.2424 101.685
1992 12 1 0 90.8199 68.8426
1993 12 1 0 99.3669 107.371
1994 12 1 1 65.2156 85.0496
1995 12 1 1 29.6838 57.793
1996 12 1 0 52.572 66.5507
1997 12 1 1 28.8792 45.9749
1998 12 1 1 21.9048 17.1617
1999 12 1 1 6.36172 10.1364
2000 12 1 1 95.1769 51.5527
2001 12 1 0 37.9072 43.0667
2002 12 1 1 62.8419 133.38
2003 12 1 0 12.2155 13.5859
2004 12 1 1 175.455 72.7063
2005 12 1 1 23.7824 41.3988
2006 12 1 1 7.35414 7.65257
2007 12 1 1 26.2932 27.6913
2008 12 1 1 13.6714 30.8652
2009 12 1 1 40.8384 24.4012
2010 12 1 1 15.0873 18.2661
2011 12 1 1 0.376686 0.184845
2012 12 1 0 6.84588 4.14125
2013 12 1 0 40.1918 16.9964
2014 12 1 1 41.1198 44.2032
2015 12 1 1 117.118 96.9123
2016 12 1 0 59.7245 37.4462
1983 01 2 1 53.9226 34.4168
1984 01 2 1 30.8645 27.8102
1985 01 2 1 56.2854 42.7774
1986 01 2 1 33.7274 29.6645
1987 01 2 1 239.197 263.765
1988 01 2 1 154.092 143.985
1989 01 2 1 40.5854 36.2918
1990 01 2 0 18.2245 17.5603
1991 01 2 1 45.6852 40.1412
1992 01 2 1 520.475 566.135
1993 01 2 0 70.5056 69.3904
1994 01 2 0 38.9851 51.108
1995 01 2 1 40.3594 36.8092
1996 01 2 1 36.92 31.3973
1997 01 2 0 67.4508 75.0026
1998 01 2 1 50.4323 36.243
1999 01 2 1 21.0925 17.8971
2000 01 2 1 12.9174 15.0292
2001 01 2 1 28.955 28.0077
2002 01 2 0 38.0505 38.7893
2003 01 2 1 36.5961 43.1464
2004 01 2 0 5.78084 6.53201
2005 01 2 1 90.2799 87.9694
2006 01 2 1 23.4672 29.0788
2007 01 2 1 10.4621 14.397
2008 01 2 1 52.3712 57.6443
2009 01 2 1 16.111 13.5488
2010 01 2 1 17.8136 20.7381
2011 01 2 1 36.574 30.6662
2012 01 2 1 14.4736 13.9472
2013 01 2 0 9.42552 11.2723
2014 01 2 0 23.8577 22.8836
2015 01 2 1 22.2099 22.3249
2016 01 2 1 242.053 252.472
2017 01 2 0 53.4773 55.384
1983 02 3 1 99.904 113.781
1984 02 3 0 52.0863 46.5342
1985 02 3 1 416.067 443.341
1986 02 3 1 37.2086 32.1353
1987 02 3 1 518.056 418.795
1988 02 3 0 103.664 78.0459
1989 02 3 1 38.7768 42.6569
1990 02 3 0 42.7994 47.6801
1991 02 3 0 169.48 157.96
1992 02 3 1 844.725 571.839
1993 02 3 1 89.3432 105.239
1994 02 3 0 64.4503 84.5196
1995 02 3 1 94.4187 58.0802
1996 02 3 1 45.7426 55.2049
1997 02 3 0 49.8281 44.3215
1998 02 3 1 56.1824 53.6643
1999 02 3 1 22.1988 19.4891
2000 02 3 1 15.7988 13.8369
2001 02 3 1 24.4447 23.2406
2002 02 3 0 25.2617 23.6833
2003 02 3 1 18.2765 17.0404
2004 02 3 0 6.67826 5.75962
2005 02 3 0 76.1244 77.3881
2006 02 3 1 23.0719 22.4857
2007 02 3 0 18.392 16.5175
2008 02 3 1 94.4823 70.8151
2009 02 3 1 17.5251 17.6331
2010 02 3 1 186.502 148.614
2011 02 3 1 42.3503 54.0158
2012 02 3 1 8.85382 15.8059
2013 02 3 0 8.34203 10.867
2014 02 3 0 14.5145 13.7727
2015 02 3 1 13.0279 12.1074
2016 02 3 1 450.98 446.851
2017 02 3 0 100.966 108.052
1983 03 4 1 131.15 115.436
1984 03 4 0 41.862 31.5179
1985 03 4 1 147.358 160.99
1986 03 4 0 40.1696 54.803
1987 03 4 1 280.419 322.097
1988 03 4 0 56.5103 49.6021
1989 03 4 1 66.5566 61.9952
1990 03 4 0 36.8486 37.0749
1991 03 4 0 85.2209 81.1071
1992 03 4 1 1302.82 1004.92
1993 03 4 1 75.9312 119.74
1994 03 4 0 128.788 127.66
1995 03 4 0 48.2857 57.6247
1996 03 4 0 41.8787 40.491
1997 03 4 0 154.431 171.621
1998 03 4 1 49.4674 58.2234
1999 03 4 1 33.0639 23.9411
2000 03 4 1 13.9897 8.17024
2001 03 4 0 119.504 123.821
2002 03 4 0 37.2914 32.1026
2003 03 4 1 40.3293 27.2117
2004 03 4 0 45.3583 22.4032
2005 03 4 0 91.9139 62.1716
2006 03 4 1 31.7024 22.5566
2007 03 4 0 39.8595 23.7371
2008 03 4 1 58.0142 42.1845
2009 03 4 1 20.0604 13.4378
2010 03 4 1 165.73 98.0799
2011 03 4 1 46.1937 44.0374
2012 03 4 0 11.8433 19.6055
2013 03 4 0 14.2075 23.2402
2014 03 4 0 15.0454 22.2397
2015 03 4 1 10.9327 20.943
2016 03 4 1 26.2798 47.8797
2017 03 4 0 68.9088 104.425
