Y	M	L	ENSO	(m,m0)_(CV)
2014 02 4 0 0.0946127
2015 02 4 1 0.0110808
2016 02 4 1 588.889
2017 02 4 0 235.356
1982 12 0 1 0.897 1.90
1983 12 0 0 0.492 58.2
1984 12 0 1 1.48 168.9
1985 12 0 0 114.8 1402
1986 12 0 1 336.1 286.5
1987 12 0 1 122.5 150.5
1988 12 0 1 0.041 93.0
1989 12 0 0 0.002 19.6
1990 12 0 1 9.21 24.0
1991 12 0 1 382.8 57.4
1992 12 0 0 48.9 69.6
1993 12 0 0 0.0 0.0
1994 12 0 1 26.8 30.8
1995 12 0 1 2.07 321.3
1996 12 0 0 99.2 599.4
1997 12 0 1 9.38 30.7
1998 12 0 1 304.8 597.7
1999 12 0 1 1.92 5.70
2000 12 0 1 234.6 577.2
2001 12 0 0 536.6 1442
2002 12 0 1 142.6 1586
2003 12 0 0 63.4 181.8
2004 12 0 1 950.4 445.3
2005 12 0 1 0.127 6.47
2006 12 0 1 3.53 0.090
2007 12 0 1 111.5 137.1
2008 12 0 1 0.142 0.056
2009 12 0 1 0.610 8.28
2010 12 0 1 0.0 0.0
2011 12 0 1 0.0 0.672
2012 12 0 0 0.022 7.14
2013 12 0 0 0.412 74.6
2014 12 0 1 0.0 0.0
2015 12 0 1 18.3 79.6
2016 12 0 0 137.2 133.6
1982 12 1 1 1.24363
1983 12 1 0 3.72777
1984 12 1 1 31.2371
1985 12 1 0 24.8007
1986 12 1 1 115.337
1987 12 1 1 29.7867
1988 12 1 1 8.43031
1989 12 1 0 2.3263
1990 12 1 1 4.42029
1991 12 1 1 16.1439
1992 12 1 0 52.29
1993 12 1 0 0.000925009
1994 12 1 1 44.0978
1995 12 1 1 817.13
1996 12 1 0 128.897
1997 12 1 1 8.63078
1998 12 1 1 27.4329
1999 12 1 1 2.2882
2000 12 1 1 9.68693
2001 12 1 0 119.155
2002 12 1 1 355.778
2003 12 1 0 6.80167
2004 12 1 1 99.1905
2005 12 1 1 0.836566
2006 12 1 1 0.0781839
2007 12 1 1 15.9629
2008 12 1 1 0.00654059
2009 12 1 1 10.0149
2010 12 1 1 5.21397e-06
2011 12 1 1 0.264371
2012 12 1 0 2.46671
2013 12 1 0 0.0517331
2014 12 1 1 3.6768e-06
2015 12 1 1 0.419704
2016 12 1 0 0.741175
1983 01 2 1 16.8598
1984 01 2 1 0.0931909
1985 01 2 1 1.70465
1986 01 2 1 232.044
1987 01 2 1 228.699
1988 01 2 1 197.817
1989 01 2 1 0.164817
1990 01 2 0 0.0138036
1991 01 2 1 8.16624
1992 01 2 1 121.279
1993 01 2 0 88.1477
1994 01 2 0 0.00190811
1995 01 2 1 28.5042
1996 01 2 1 4.95253
1997 01 2 0 101.836
1998 01 2 1 36.0438
1999 01 2 1 170.889
2000 01 2 1 1.62529
2001 01 2 1 186.819
2002 01 2 0 596.97
2003 01 2 1 168.275
2004 01 2 0 23.0399
2005 01 2 1 560.147
2006 01 2 1 0.0360815
2007 01 2 1 2.10006
2008 01 2 1 25.6932
2009 01 2 1 0.166874
2010 01 2 1 0.676594
2011 01 2 1 6.08718e-05
2012 01 2 1 8.48893e-05
2013 01 2 0 0.0295149
2014 01 2 0 0.831195
2015 01 2 1 8.22146e-05
2016 01 2 1 0.335667
2017 01 2 0 1.0964
1983 02 3 1 0.235901
1984 02 3 0 15.1418
1985 02 3 1 186.705
1986 02 3 1 2.39754
1987 02 3 1 102.414
1988 02 3 0 31.8938
1989 02 3 1 0.113699
1990 02 3 0 0.000507604
1991 02 3 0 4.64232
1992 02 3 1 218.391
1993 02 3 1 23.4859
1994 02 3 0 0.000575462
1995 02 3 1 19.4025
1996 02 3 1 0.000373246
1997 02 3 0 52.0902
1998 02 3 1 14.3465
1999 02 3 1 29.0816
2000 02 3 1 0.320504
2001 02 3 1 64.4822
2002 02 3 0 51.6157
2003 02 3 1 53.7686
2004 02 3 0 21.8151
2005 02 3 0 55.7161
2006 02 3 1 0.225378
2007 02 3 0 39.3619
2008 02 3 1 41.3917
2009 02 3 1 0.183263
2010 02 3 1 138.851
2011 02 3 1 0.252497
2012 02 3 1 0.000135905
2013 02 3 0 0.000133843
2014 02 3 0 0.110956
2015 02 3 1 0.0232802
2016 02 3 1 758.091
2017 02 3 0 247.427
1983 03 4 1 20.199
1984 03 4 0 2.30389
1985 03 4 1 11.9426
1986 03 4 0 5.72951
1987 03 4 1 31.075
1988 03 4 0 10.7985
1989 03 4 1 1.06937
1990 03 4 0 0.103277
1991 03 4 0 19.0102
1992 03 4 1 47.6232
1993 03 4 1 16.919
1994 03 4 0 0.200162
1995 03 4 0 12.4142
1996 03 4 0 1.82823
1997 03 4 0 13.0356
1998 03 4 1 7.66585
1999 03 4 1 6.96757
2000 03 4 1 2.13746
2001 03 4 0 17.7706
2002 03 4 0 16.6189
2003 03 4 1 16.2305
2004 03 4 0 18.442
2005 03 4 0 23.8887
2006 03 4 1 2.90332
2007 03 4 0 33.3362
2008 03 4 1 17.0788
2009 03 4 1 8.57261
2010 03 4 1 89.5613
2011 03 4 1 2.16453
2012 03 4 0 0.242685
2013 03 4 0 167.85
2014 03 4 0 40.3577
2015 03 4 1 0.12123
2016 03 4 1 1.23024
2017 03 4 0 2.98481
