Y	M	Lead	P-Y	P-M	Streamflow_CV
2016 05 3 2016 07 3009.3
1982 05 4 1982 08 16.3671
1983 05 4 1983 08 5.62755
1984 05 4 1984 08 0.000108344
1985 05 4 1985 08 8.01392
1986 05 4 1986 08 13.694
1987 05 4 1987 08 9.71856
1988 05 4 1988 08 7.51339
1989 05 4 1989 08 2.03519
1990 05 4 1990 08 3.26186
1991 05 4 1991 08 9.28215
1992 05 4 1992 08 15.9653
1993 05 4 1993 08 3.05577
1994 05 4 1994 08 2.2498
1995 05 4 1995 08 2.80482
1996 05 4 1996 08 1.443
1997 05 4 1997 08 11.5247
1998 05 4 1998 08 7.07763
1999 05 4 1999 08 5.84299
2000 05 4 2000 08 39.8891
2001 05 4 2001 08 0.427604
2002 05 4 2002 08 29.8953
2003 05 4 2003 08 3.96555
2004 05 4 2004 08 8.47592
2005 05 4 2005 08 2.16426
2006 05 4 2006 08 0.468473
2007 05 4 2007 08 18.0497
2008 05 4 2008 08 2.04637
2009 05 4 2009 08 4.14042
2010 05 4 2010 08 11.6989
2011 05 4 2011 08 0.00258532
2012 05 4 2012 08 0.00577182
2013 05 4 2013 08 49.8974
2014 05 4 2014 08 11.7931
2015 05 4 2015 08 45.5547
2016 05 4 2016 08 4.26462
1982 06 0 1982 06 1905.01
1983 06 0 1983 06 104.9
1984 06 0 1984 06 1.1
1985 06 0 1985 06 471.698
1986 06 0 1986 06 496.602
1987 06 0 1987 06 742.899
1988 06 0 1988 06 70.8999
1989 06 0 1989 06 344.299
1990 06 0 1990 06 352.902
1991 06 0 1991 06 2025.01
1992 06 0 1992 06 1898.01
1993 06 0 1993 06 284.399
1994 06 0 1994 06 61.0998
1995 06 0 1995 06 232.5
1996 06 0 1996 06 78
1997 06 0 1997 06 841.301
1998 06 0 1998 06 8.38998
1999 06 0 1999 06 262.899
2000 06 0 2000 06 92.6
2001 06 0 2001 06 20.2
2002 06 0 2002 06 151.799
2003 06 0 2003 06 662.4
2004 06 0 2004 06 109.9
2005 06 0 2005 06 102.2
2006 06 0 2006 06 9.89995
2007 06 0 2007 06 941.599
2008 06 0 2008 06 250.6
2009 06 0 2009 06 169.2
2010 06 0 2010 06 115.5
2011 06 0 2011 06 0.0999996
2012 06 0 2012 06 0.002
2013 06 0 2013 06 66.7002
2014 06 0 2014 06 73.4003
2015 06 0 2015 06 746.1
2016 06 0 2016 06 1744.01
1982 06 1 1982 06 618.601
1983 06 1 1983 06 899.044
1984 06 1 1984 06 55.7103
1985 06 1 1985 06 206.632
1986 06 1 1986 06 115.707
1987 06 1 1987 06 539.567
1988 06 1 1988 06 54.2032
1989 06 1 1989 06 73.7222
1990 06 1 1990 06 1089.09
1991 06 1 1991 06 155.918
1992 06 1 1992 06 1105.58
1993 06 1 1993 06 364.969
1994 06 1 1994 06 360.711
1995 06 1 1995 06 253.729
1996 06 1 1996 06 16.3759
1997 06 1 1997 06 1380.51
1998 06 1 1998 06 10.4841
1999 06 1 1999 06 95.1524
2000 06 1 2000 06 73.6399
2001 06 1 2001 06 520.314
2002 06 1 2002 06 196.839
2003 06 1 2003 06 12.8078
2004 06 1 2004 06 21.3187
2005 06 1 2005 06 185.903
2006 06 1 2006 06 75.2601
2007 06 1 2007 06 2814.21
2008 06 1 2008 06 44.6754
2009 06 1 2009 06 76.7946
2010 06 1 2010 06 112.52
2011 06 1 2011 06 12.7154
2012 06 1 2012 06 22.761
2013 06 1 2013 06 2.89082
2014 06 1 2014 06 6.64912
2015 06 1 2015 06 536.746
2016 06 1 2016 06 232.429
1982 06 2 1982 07 374.263
1983 06 2 1983 07 13.3597
1984 06 2 1984 07 0.0858812
1985 06 2 1985 07 75.6133
1986 06 2 1986 07 113.345
1987 06 2 1987 07 237.179
1988 06 2 1988 07 23.3884
1989 06 2 1989 07 77.5034
1990 06 2 1990 07 70.037
1991 06 2 1991 07 742.08
1992 06 2 1992 07 321.543
1993 06 2 1993 07 45.0605
1994 06 2 1994 07 6.92513
1995 06 2 1995 07 67.8624
1996 06 2 1996 07 29.8532
1997 06 2 1997 07 124.6
1998 06 2 1998 07 1.04054
1999 06 2 1999 07 123.443
2000 06 2 2000 07 25.6205
2001 06 2 2001 07 1.08978
2002 06 2 2002 07 26.6806
2003 06 2 2003 07 153.221
2004 06 2 2004 07 16.6659
2005 06 2 2005 07 15.3405
2006 06 2 2006 07 1.18151
2007 06 2 2007 07 135.505
2008 06 2 2008 07 79.0722
2009 06 2 2009 07 27.6403
2010 06 2 2010 07 31.7106
2011 06 2 2011 07 0.00034867
2012 06 2 2012 07 4.26555e-07
2013 06 2 2013 07 3.10881
2014 06 2 2014 07 4.32925
2015 06 2 2015 07 78.3338
2016 06 2 2016 07 302.402
1982 06 3 1982 08 6.05761
1983 06 3 1983 08 69.0824
1984 06 3 1984 08 7.07545e-05
1985 06 3 1985 08 4.48656
1986 06 3 1986 08 29.3399
1987 06 3 1987 08 2.89071
1988 06 3 1988 08 7.48217
1989 06 3 1989 08 0.153667
1990 06 3 1990 08 0.799279
1991 06 3 1991 08 6.18933
1992 06 3 1992 08 163.033
1993 06 3 1993 08 3.07177
1994 06 3 1994 08 1.73426
1995 06 3 1995 08 3.79977
1996 06 3 1996 08 2.81939
1997 06 3 1997 08 4.37047
1998 06 3 1998 08 7.45186
1999 06 3 1999 08 4.73047
2000 06 3 2000 08 23.816
2001 06 3 2001 08 0.311736
2002 06 3 2002 08 119.662
2003 06 3 2003 08 3.39653
2004 06 3 2004 08 4.8147
2005 06 3 2005 08 0.555341
2006 06 3 2006 08 0.179412
2007 06 3 2007 08 12.6763
2008 06 3 2008 08 3.37806
2009 06 3 2009 08 5.08989
2010 06 3 2010 08 2.47917
2011 06 3 2011 08 0.0151477
2012 06 3 2012 08 0.00788153
2013 06 3 2013 08 50.1069
2014 06 3 2014 08 15.7241
2015 06 3 2015 08 1524.36
2016 06 3 2016 08 68.3403
1982 06 4 1982 09 104.445
1983 06 4 1983 09 9.82989
1984 06 4 1984 09 11.5075
1985 06 4 1985 09 9.27823
1986 06 4 1986 09 9.87674
1987 06 4 1987 09 11.1694
1988 06 4 1988 09 3.10236
1989 06 4 1989 09 3.44584
1990 06 4 1990 09 76.197
1991 06 4 1991 09 289.073
1992 06 4 1992 09 28.5989
1993 06 4 1993 09 8.43506
1994 06 4 1994 09 3.06673
1995 06 4 1995 09 73.6946
1996 06 4 1996 09 17.9103
1997 06 4 1997 09 217.066
1998 06 4 1998 09 0.0265017
1999 06 4 1999 09 0.25045
2000 06 4 2000 09 0.0113702
2001 06 4 2001 09 0.00391223
2002 06 4 2002 09 48.9399
2003 06 4 2003 09 2.91309
2004 06 4 2004 09 108.343
2005 06 4 2005 09 496.898
2006 06 4 2006 09 0.00252854
2007 06 4 2007 09 525.798
2008 06 4 2008 09 64.8263
2009 06 4 2009 09 63.5051
2010 06 4 2010 09 21.8486
2011 06 4 2011 09 0.474077
2012 06 4 2012 09 0.0175617
2013 06 4 2013 09 38.9634
2014 06 4 2014 09 3.41864
2015 06 4 2015 09 20.6781
2016 06 4 2016 09 79.8504
1982 07 0 1982 07 483.398
1983 07 0 1983 07 57.1002
1984 07 0 1984 07 3.71976e-11
1985 07 0 1985 07 85.8996
1986 07 0 1986 07 264.301
1987 07 0 1987 07 167.9
1988 07 0 1988 07 100.8
1989 07 0 1989 07 10.2
1990 07 0 1990 07 27.4001
1991 07 0 1991 07 251.899
1992 07 0 1992 07 522.503
1993 07 0 1993 07 21.9
1994 07 0 1994 07 15
1995 07 0 1995 07 30.9
1996 07 0 1996 07 10
1997 07 0 1997 07 115.5
1998 07 0 1998 07 30.7001
1999 07 0 1999 07 8.20003
2000 07 0 2000 07 153.5
2001 07 0 2001 07 0.0959996
2002 07 0 2002 07 518.298
2003 07 0 2003 07 30.3
2004 07 0 2004 07 175.3
2005 07 0 2005 07 10
2006 07 0 2006 07 0.594
2007 07 0 2007 07 453.901
2008 07 0 2008 07 15.3
2009 07 0 2009 07 45.7
2010 07 0 2010 07 194.901
2011 07 0 2011 07 3.71976e-11
2012 07 0 2012 07 3.71976e-11
2013 07 0 2013 07 102.2
2014 07 0 2014 07 11.1
2015 07 0 2015 07 212.899
2016 07 0 2016 07 67.4002
1982 07 1 1982 07 651.165
1983 07 1 1983 07 54.1817
1984 07 1 1984 07 0.206101
1985 07 1 1985 07 76.3131
1986 07 1 1986 07 110.081
1987 07 1 1987 07 146.303
1988 07 1 1988 07 5.93435
1989 07 1 1989 07 82.5168
1990 07 1 1990 07 58.4072
1991 07 1 1991 07 710.662
1992 07 1 1992 07 378.965
1993 07 1 1993 07 35.6811
1994 07 1 1994 07 4.18066
1995 07 1 1995 07 44.019
1996 07 1 1996 07 23.4197
1997 07 1 1997 07 201.98
1998 07 1 1998 07 0.410259
1999 07 1 1999 07 263.22
2000 07 1 2000 07 3.78661
2001 07 1 2001 07 4.44796
2002 07 1 2002 07 34.7058
2003 07 1 2003 07 108.037
2004 07 1 2004 07 10.8363
2005 07 1 2005 07 28.4664
2006 07 1 2006 07 0.63612
2007 07 1 2007 07 337.54
2008 07 1 2008 07 57.2549
2009 07 1 2009 07 36.7114
2010 07 1 2010 07 18.3667
2011 07 1 2011 07 0.000591667
2012 07 1 2012 07 1.96532e-06
2013 07 1 2013 07 8.52935
2014 07 1 2014 07 17.7981
2015 07 1 2015 07 73.0208
2016 07 1 2016 07 324.628
1982 07 2 1982 08 152.271
1983 07 2 1983 08 0.887048
1984 07 2 1984 08 0.0026416
1985 07 2 1985 08 390.118
1986 07 2 1986 08 6.55562
1987 07 2 1987 08 45.5891
1988 07 2 1988 08 17.9249
1989 07 2 1989 08 4.1254
1990 07 2 1990 08 5.67475
1991 07 2 1991 08 5.24623
1992 07 2 1992 08 2.83325
1993 07 2 1993 08 6.62913
1994 07 2 1994 08 14.0305
1995 07 2 1995 08 2.58768
1996 07 2 1996 08 0.473866
1997 07 2 1997 08 4.26155
1998 07 2 1998 08 3.63298
1999 07 2 1999 08 1.01705
2000 07 2 2000 08 2.38302
2001 07 2 2001 08 1.23261
2002 07 2 2002 08 21.2915
2003 07 2 2003 08 3.30746
2004 07 2 2004 08 49.589
2005 07 2 2005 08 0.772017
2006 07 2 2006 08 0.0750472
2007 07 2 2007 08 525.256
2008 07 2 2008 08 0.330142
2009 07 2 2009 08 1.07166
2010 07 2 2010 08 6.62218
2011 07 2 2011 08 0.000398731
2012 07 2 2012 08 8.11784e-05
2013 07 2 2013 08 1.89147
2014 07 2 2014 08 1.39599
2015 07 2 2015 08 40.4667
2016 07 2 2016 08 5.03271
1982 07 3 1982 09 83.0501
1983 07 3 1983 09 20.1207
1984 07 3 1984 09 20.7444
1985 07 3 1985 09 26.8501
1986 07 3 1986 09 21.9809
1987 07 3 1987 09 19.9816
1988 07 3 1988 09 11.1034
1989 07 3 1989 09 1.56781
1990 07 3 1990 09 55.1999
1991 07 3 1991 09 104.091
1992 07 3 1992 09 254.452
1993 07 3 1993 09 28.0215
1994 07 3 1994 09 6.30987
1995 07 3 1995 09 94.7781
1996 07 3 1996 09 26.7359
1997 07 3 1997 09 59.805
1998 07 3 1998 09 0.144225
1999 07 3 1999 09 5.25387
2000 07 3 2000 09 0.0683806
2001 07 3 2001 09 0.00797864
2002 07 3 2002 09 20.2849
2003 07 3 2003 09 2.4777
2004 07 3 2004 09 116.504
2005 07 3 2005 09 558.748
2006 07 3 2006 09 0.00402861
2007 07 3 2007 09 938.716
2008 07 3 2008 09 26.0196
2009 07 3 2009 09 22.5892
2010 07 3 2010 09 25.3098
2011 07 3 2011 09 0.390176
2012 07 3 2012 09 0.11632
2013 07 3 2013 09 1.48903
2014 07 3 2014 09 0.776035
2015 07 3 2015 09 5.84155
2016 07 3 2016 09 25.3508
1982 07 4 1982 10 401.834
1983 07 4 1983 10 1.6745
1984 07 4 1984 10 13.093
1985 07 4 1985 10 28.8699
1986 07 4 1986 10 23.6278
1987 07 4 1987 10 265.989
1988 07 4 1988 10 11.8295
1989 07 4 1989 10 22.4808
1990 07 4 1990 10 154.468
1991 07 4 1991 10 262.604
1992 07 4 1992 10 89.427
1993 07 4 1993 10 73.1548
1994 07 4 1994 10 38.4346
1995 07 4 1995 10 145.682
1996 07 4 1996 10 52.5158
1997 07 4 1997 10 28.9461
1998 07 4 1998 10 0.802565
1999 07 4 1999 10 0.0780739
2000 07 4 2000 10 0.343167
2001 07 4 2001 10 39.3266
2002 07 4 2002 10 28.1668
2003 07 4 2003 10 14.4733
2004 07 4 2004 10 34.6152
2005 07 4 2005 10 53.7061
2006 07 4 2006 10 17.8007
2007 07 4 2007 10 34.1413
2008 07 4 2008 10 15.7895
2009 07 4 2009 10 103.126
2010 07 4 2010 10 68.7608
2011 07 4 2011 10 0.0322442
2012 07 4 2012 10 5.21723
2013 07 4 2013 10 6.58746
2014 07 4 2014 10 74.8346
2015 07 4 2015 10 4.11937
2016 07 4 2016 10 38.3166
1982 08 0 1982 08 88.0997
1983 08 0 1983 08 8.52002
1984 08 0 1984 08 7.15997
1985 08 0 1985 08 31.2
1986 08 0 1986 08 12.5
1987 08 0 1987 08 33.1999
1988 08 0 1988 08 11.6
1989 08 0 1989 08 0.505
1990 08 0 1990 08 151.401
1991 08 0 1991 08 497.9
1992 08 0 1992 08 301.5
1993 08 0 1993 08 11.5
1994 08 0 1994 08 3.04999
1995 08 0 1995 08 578.9
1996 08 0 1996 08 41.2998
1997 08 0 1997 08 43.1999
1998 08 0 1998 08 3.71976e-11
1999 08 0 1999 08 3.71976e-11
2000 08 0 2000 08 3.71976e-11
2001 08 0 2001 08 3.71976e-11
2002 08 0 2002 08 16.6
2003 08 0 2003 08 1
2004 08 0 2004 08 146
2005 08 0 2005 08 2671.99
2006 08 0 2006 08 3.71976e-11
2007 08 0 2007 08 1821
2008 08 0 2008 08 30.1
2009 08 0 2009 08 39.3001
2010 08 0 2010 08 48.5002
2011 08 0 2011 08 0.0409999
2012 08 0 2012 08 3.71976e-11
2013 08 0 2013 08 8.21004
2014 08 0 2014 08 0.11
2015 08 0 2015 08 4.80002
2016 08 0 2016 08 54.1002
1982 08 1 1982 08 67.4739
1983 08 1 1983 08 1.36338
1984 08 1 1984 08 0.136932
1985 08 1 1985 08 24.7108
1986 08 1 1986 08 23.8097
1987 08 1 1987 08 5.79688
1988 08 1 1988 08 2.97526
1989 08 1 1989 08 3.05452
1990 08 1 1990 08 16.1047
1991 08 1 1991 08 10.6415
1992 08 1 1992 08 178.685
1993 08 1 1993 08 32.0066
1994 08 1 1994 08 15.6816
1995 08 1 1995 08 0.188407
1996 08 1 1996 08 2.2316
1997 08 1 1997 08 20.7019
1998 08 1 1998 08 0.588442
1999 08 1 1999 08 1.21011
2000 08 1 2000 08 33.2084
2001 08 1 2001 08 0.495561
2002 08 1 2002 08 35.6179
2003 08 1 2003 08 0.256298
2004 08 1 2004 08 13.1665
2005 08 1 2005 08 2.85517
2006 08 1 2006 08 0.383371
2007 08 1 2007 08 287.932
2008 08 1 2008 08 0.496813
2009 08 1 2009 08 0.701318
2010 08 1 2010 08 1.65418
2011 08 1 2011 08 9.02506e-06
2012 08 1 2012 08 0.047005
2013 08 1 2013 08 14.2443
2014 08 1 2014 08 0.322553
2015 08 1 2015 08 23.2693
2016 08 1 2016 08 0.215337
1982 08 2 1982 09 130.232
1983 08 2 1983 09 88.4336
1984 08 2 1984 09 33.1984
1985 08 2 1985 09 119.835
1986 08 2 1986 09 42.42
1987 08 2 1987 09 92.1052
1988 08 2 1988 09 10.1494
1989 08 2 1989 09 5.50333
1990 08 2 1990 09 98.2151
1991 08 2 1991 09 154.544
1992 08 2 1992 09 128.471
1993 08 2 1993 09 4.90901
1994 08 2 1994 09 18.2211
1995 08 2 1995 09 43.8846
1996 08 2 1996 09 14.5399
1997 08 2 1997 09 185.835
1998 08 2 1998 09 0.0194329
1999 08 2 1999 09 0.274724
2000 08 2 2000 09 0.00606876
2001 08 2 2001 09 0.0195846
2002 08 2 2002 09 226.829
2003 08 2 2003 09 0.0617714
2004 08 2 2004 09 25.9927
2005 08 2 2005 09 391.055
2006 08 2 2006 09 0.0370924
2007 08 2 2007 09 3883.28
2008 08 2 2008 09 53.3317
2009 08 2 2009 09 73.9811
2010 08 2 2010 09 3.43292
2011 08 2 2011 09 0.0373942
2012 08 2 2012 09 0.00940544
2013 08 2 2013 09 3.51256
2014 08 2 2014 09 0.164367
2015 08 2 2015 09 0.563055
2016 08 2 2016 09 9.92506
1982 08 3 1982 10 92.3983
1983 08 3 1983 10 8.67542
1984 08 3 1984 10 13.3337
1985 08 3 1985 10 8.03586
1986 08 3 1986 10 259.412
1987 08 3 1987 10 20.0426
1988 08 3 1988 10 44.6481
1989 08 3 1989 10 91.5297
1990 08 3 1990 10 343.684
1991 08 3 1991 10 134.712
1992 08 3 1992 10 258.423
1993 08 3 1993 10 143.993
1994 08 3 1994 10 50.8171
1995 08 3 1995 10 56.7273
1996 08 3 1996 10 181.767
1997 08 3 1997 10 100.566
1998 08 3 1998 10 2.38784
1999 08 3 1999 10 0.142147
2000 08 3 2000 10 0.594973
2001 08 3 2001 10 15.1493
2002 08 3 2002 10 10.6815
2003 08 3 2003 10 17.0869
2004 08 3 2004 10 106.048
2005 08 3 2005 10 66.114
2006 08 3 2006 10 19.8548
2007 08 3 2007 10 30.3448
2008 08 3 2008 10 29.74
2009 08 3 2009 10 96.7602
2010 08 3 2010 10 35.4379
2011 08 3 2011 10 0.0276302
2012 08 3 2012 10 1.37113
2013 08 3 2013 10 4.49953
2014 08 3 2014 10 51.4812
2015 08 3 2015 10 0.874731
2016 08 3 2016 10 6.61171
1982 08 4 1982 11 37.8889
1983 08 4 1983 11 46.7264
1984 08 4 1984 11 64.142
1985 08 4 1985 11 94.6244
1986 08 4 1986 11 268.278
1987 08 4 1987 11 38.7494
1988 08 4 1988 11 35.2993
1989 08 4 1989 11 22.5784
1990 08 4 1990 11 69.2875
1991 08 4 1991 11 92.1627
1992 08 4 1992 11 43.6625
1993 08 4 1993 11 106.539
1994 08 4 1994 11 114.572
1995 08 4 1995 11 33.4415
1996 08 4 1996 11 35.6936
1997 08 4 1997 11 28.2065
1998 08 4 1998 11 2.27176
1999 08 4 1999 11 0.00547628
2000 08 4 2000 11 55.193
2001 08 4 2001 11 51.7925
2002 08 4 2002 11 55.7234
2003 08 4 2003 11 5.8395
2004 08 4 2004 11 26.0491
2005 08 4 2005 11 32.1095
2006 08 4 2006 11 7.85148
2007 08 4 2007 11 61.3012
2008 08 4 2008 11 22.1504
2009 08 4 2009 11 68.0907
2010 08 4 2010 11 45.7839
2011 08 4 2011 11 6.85791
2012 08 4 2012 11 81.9246
2013 08 4 2013 11 0.0346169
2014 08 4 2014 11 0.494257
2015 08 4 2015 11 2.28464
2016 08 4 2016 11 6.19915
1982 09 0 1982 09 37.3999
1983 09 0 1983 09 0.338001
1984 09 0 1984 09 3.15999
1985 09 0 1985 09 13.8001
1986 09 0 1986 09 327.7
1987 09 0 1987 09 66.7997
1988 09 0 1988 09 258.7
1989 09 0 1989 09 81.6
1990 09 0 1990 09 955.696
1991 09 0 1991 09 295.199
1992 09 0 1992 09 148.3
1993 09 0 1993 09 40.2
1994 09 0 1994 09 38.6999
1995 09 0 1995 09 271.201
1996 09 0 1996 09 195.099
1997 09 0 1997 09 12.7
1998 09 0 1998 09 3.71976e-11
1999 09 0 1999 09 3.71976e-11
2000 09 0 2000 09 3.71976e-11
2001 09 0 2001 09 18.6001
2002 09 0 2002 09 15.3
2003 09 0 2003 09 9.34003
2004 09 0 2004 09 26.5
2005 09 0 2005 09 115.5
2006 09 0 2006 09 2.93999
2007 09 0 2007 09 240.601
2008 09 0 2008 09 53.8999
2009 09 0 2009 09 17
2010 09 0 2010 09 286.701
2011 09 0 2011 09 3.71976e-11
2012 09 0 2012 09 0.074
2013 09 0 2013 09 0.0480001
2014 09 0 2014 09 22.3
2015 09 0 2015 09 0.150001
2016 09 0 2016 09 268.1
1982 09 1 1982 09 219.047
1983 09 1 1983 09 33.4926
1984 09 1 1984 09 10.0129
1985 09 1 1985 09 90.3693
1986 09 1 1986 09 37.2914
1987 09 1 1987 09 52.1606
1988 09 1 1988 09 4.58226
1989 09 1 1989 09 1.04854
1990 09 1 1990 09 9.08534
1991 09 1 1991 09 1247.96
1992 09 1 1992 09 63.0881
1993 09 1 1993 09 18.3281
1994 09 1 1994 09 2.63308
1995 09 1 1995 09 38.1125
1996 09 1 1996 09 33.2143
1997 09 1 1997 09 89.4803
1998 09 1 1998 09 0.0113287
1999 09 1 1999 09 0.065372
2000 09 1 2000 09 0.00386827
2001 09 1 2001 09 0.0155762
2002 09 1 2002 09 11.6834
2003 09 1 2003 09 0.765635
2004 09 1 2004 09 143.313
2005 09 1 2005 09 117.178
2006 09 1 2006 09 0.0327189
2007 09 1 2007 09 457.907
2008 09 1 2008 09 7.79741
2009 09 1 2009 09 150.297
2010 09 1 2010 09 2.86764
2011 09 1 2011 09 0.308864
2012 09 1 2012 09 0.0665027
2013 09 1 2013 09 9.98755
2014 09 1 2014 09 8.85252
2015 09 1 2015 09 15.5617
2016 09 1 2016 09 3621.66
1982 09 2 1982 10 132.374
1983 09 2 1983 10 9.24544
1984 09 2 1984 10 24.4429
1985 09 2 1985 10 32.8657
1986 09 2 1986 10 60.1847
1987 09 2 1987 10 21.2373
1988 09 2 1988 10 7.7507
1989 09 2 1989 10 12.0056
1990 09 2 1990 10 30.8752
1991 09 2 1991 10 67.2759
1992 09 2 1992 10 294.823
1993 09 2 1993 10 169.705
1994 09 2 1994 10 670.468
1995 09 2 1995 10 10.5668
1996 09 2 1996 10 52.356
1997 09 2 1997 10 444.594
1998 09 2 1998 10 3.41684
1999 09 2 1999 10 4.91799
2000 09 2 2000 10 17.1936
2001 09 2 2001 10 14.8731
2002 09 2 2002 10 14.8762
2003 09 2 2003 10 9.76341
2004 09 2 2004 10 84.3277
2005 09 2 2005 10 19.9589
2006 09 2 2006 10 28.7437
2007 09 2 2007 10 42.1119
2008 09 2 2008 10 20.0731
2009 09 2 2009 10 145.505
2010 09 2 2010 10 1.95419
2011 09 2 2011 10 0.20366
2012 09 2 2012 10 2.64907
2013 09 2 2013 10 2.59015
2014 09 2 2014 10 4.05944
2015 09 2 2015 10 5.33257
2016 09 2 2016 10 0.711992
1982 09 3 1982 11 27.3319
1983 09 3 1983 11 52.6096
1984 09 3 1984 11 66.0307
1985 09 3 1985 11 80.0658
1986 09 3 1986 11 266.989
1987 09 3 1987 11 32.6884
1988 09 3 1988 11 44.5768
1989 09 3 1989 11 21.9471
1990 09 3 1990 11 48.6334
1991 09 3 1991 11 79.198
1992 09 3 1992 11 40.499
1993 09 3 1993 11 76.1982
1994 09 3 1994 11 96.3896
1995 09 3 1995 11 40.1267
1996 09 3 1996 11 36.5861
1997 09 3 1997 11 19.6784
1998 09 3 1998 11 2.44496
1999 09 3 1999 11 0.00344725
2000 09 3 2000 11 46.7863
2001 09 3 2001 11 46.2741
2002 09 3 2002 11 41.0551
2003 09 3 2003 11 5.6329
2004 09 3 2004 11 19.3823
2005 09 3 2005 11 28.9643
2006 09 3 2006 11 7.14507
2007 09 3 2007 11 58.446
2008 09 3 2008 11 33.137
2009 09 3 2009 11 50.8476
2010 09 3 2010 11 92.927
2011 09 3 2011 11 7.41491
2012 09 3 2012 11 35.25
2013 09 3 2013 11 0.0327165
2014 09 3 2014 11 0.446326
2015 09 3 2015 11 1.76642
2016 09 3 2016 11 8.2763
1982 09 4 1982 12 57.9611
1983 09 4 1983 12 60.7422
1984 09 4 1984 12 73.4664
1985 09 4 1985 12 37.2429
1986 09 4 1986 12 123.028
1987 09 4 1987 12 21.5979
1988 09 4 1988 12 35.0382
1989 09 4 1989 12 19.5503
1990 09 4 1990 12 42.1111
1991 09 4 1991 12 86.2554
1992 09 4 1992 12 57.9621
1993 09 4 1993 12 39.7916
1994 09 4 1994 12 55.8365
1995 09 4 1995 12 31.0914
1996 09 4 1996 12 59.6864
1997 09 4 1997 12 38.5181
1998 09 4 1998 12 13.6815
1999 09 4 1999 12 4.72619
2000 09 4 2000 12 73.6318
2001 09 4 2001 12 45.6623
2002 09 4 2002 12 86.7355
2003 09 4 2003 12 10.894
2004 09 4 2004 12 80.3685
2005 09 4 2005 12 30.4128
2006 09 4 2006 12 11.1812
2007 09 4 2007 12 68.2144
2008 09 4 2008 12 25.3641
2009 09 4 2009 12 41.5207
2010 09 4 2010 12 12.5326
2011 09 4 2011 12 0.285777
2012 09 4 2012 12 7.49192
2013 09 4 2013 12 46.8808
2014 09 4 2014 12 49.575
2015 09 4 2015 12 129.549
2016 09 4 2016 12 58.9691
1982 10 0 1982 10 32.4999
1983 10 0 1983 10 75.9002
1984 10 0 1984 10 102.7
1985 10 0 1985 10 212.499
1986 10 0 1986 10 2565.99
1987 10 0 1987 10 32.6002
1988 10 0 1988 10 35.0999
1989 10 0 1989 10 9.70004
1990 10 0 1990 10 123.4
1991 10 0 1991 10 287.401
1992 10 0 1992 10 49.3999
1993 10 0 1993 10 257.199
1994 10 0 1994 10 347.801
1995 10 0 1995 10 44.0999
1996 10 0 1996 10 37.8999
1997 10 0 1997 10 14.6999
1998 10 0 1998 10 1.01
1999 10 0 1999 10 3.71976e-11
2000 10 0 2000 10 90.0999
2001 10 0 2001 10 72.1003
2002 10 0 2002 10 62.6998
2003 10 0 2003 10 0.814
2004 10 0 2004 10 25.8
2005 10 0 2005 10 24.1001
2006 10 0 2006 10 0.471
2007 10 0 2007 10 75.4001
2008 10 0 2008 10 18.9001
2009 10 0 2009 10 50.5998
2010 10 0 2010 10 77.0996
2011 10 0 2011 10 0.0720001
2012 10 0 2012 10 29.3
2013 10 0 2013 10 0.002
2014 10 0 2014 10 3.50998
2015 10 0 2015 10 175.6
2016 10 0 2016 10 121.9
1982 10 1 1982 10 22.3342
1983 10 1 1983 10 8.09838
1984 10 1 1984 10 13.6791
1985 10 1 1985 10 4.47321
1986 10 1 1986 10 1010.02
1987 10 1 1987 10 27.6554
1988 10 1 1988 10 21.6534
1989 10 1 1989 10 41.2365
1990 10 1 1990 10 138.681
1991 10 1 1991 10 9.17901
1992 10 1 1992 10 33.5261
1993 10 1 1993 10 79.1589
1994 10 1 1994 10 172.334
1995 10 1 1995 10 36.9111
1996 10 1 1996 10 48.7542
1997 10 1 1997 10 51.4174
1998 10 1 1998 10 2.16208
1999 10 1 1999 10 0.0613715
2000 10 1 2000 10 0.39022
2001 10 1 2001 10 27.3337
2002 10 1 2002 10 47.0048
2003 10 1 2003 10 17.2122
2004 10 1 2004 10 184.531
2005 10 1 2005 10 88.2731
2006 10 1 2006 10 59.1054
2007 10 1 2007 10 40.489
2008 10 1 2008 10 63.4901
2009 10 1 2009 10 63.6352
2010 10 1 2010 10 19.6435
2011 10 1 2011 10 0.0233283
2012 10 1 2012 10 1.53964
2013 10 1 2013 10 0.954045
2014 10 1 2014 10 16.9546
2015 10 1 2015 10 169.454
2016 10 1 2016 10 116.307
1982 10 2 1982 11 81.8142
1983 10 2 1983 11 40.9579
1984 10 2 1984 11 71.3945
1985 10 2 1985 11 71.4164
1986 10 2 1986 11 283.271
1987 10 2 1987 11 31.0988
1988 10 2 1988 11 27.5319
1989 10 2 1989 11 24.5498
1990 10 2 1990 11 65.0522
1991 10 2 1991 11 90.487
1992 10 2 1992 11 51.5055
1993 10 2 1993 11 120.267
1994 10 2 1994 11 109.121
1995 10 2 1995 11 40.2551
1996 10 2 1996 11 35.1887
1997 10 2 1997 11 30.5828
1998 10 2 1998 11 1.94853
1999 10 2 1999 11 0.00688078
2000 10 2 2000 11 36.8055
2001 10 2 2001 11 63.7284
2002 10 2 2002 11 67.4631
2003 10 2 2003 11 6.07017
2004 10 2 2004 11 35.9049
